DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime;modeQueryTimeExcludingFirst
Amc::GridSelectColor;synthetic;250000;100;0;0;62;10;163611376;423784600;91873;156343032;85357534600;19511;19152
Amc::GridSelectColor;synthetic;250000;100;0;0;62;100;163611376;423784600;95375;156343032;85357534600;104225;103646
Amc::GridSelectColor;synthetic;250000;100;0;0;62;1000;163611376;423784600;100694;156343032;85357534600;214967;214196
Amc::GridSelectColor;synthetic;250000;100;0;0;62;5000;163611376;423784600;103515;156343032;85357534600;249969;249459
Amc::GridSelectColor;synthetic;250000;100;0;0;62;10000;163611376;423784600;105069;156343032;85357534600;259948;258715
Amc::GridSelectColor;synthetic;250000;100;0;0;62;25000;163611376;423784600;105383;156343032;85357534600;273327;273085
Amc::GridSelectColor;synthetic;250000;100;0;0;62;50000;163611376;423784600;104437;156343032;85357534600;278418;277673
Amc::GridSelectColor;synthetic;250000;100;0;0;62;75000;163611376;423784600;102214;156343032;85357534600;279213;278419
Amc::GridSelectColor;synthetic;250000;100;0;0;62;100000;163611376;423784600;101291;156343032;85357534600;274920;273924
Amc::GridSelectColor;synthetic;250000;100;0;0;62;150000;163611376;423784600;98633;156343032;85357534600;253967;253456
Amc::GridSelectColor;synthetic;250000;100;0;0;62;200000;163611376;423784600;93591;156343032;85357534600;220081;219287
Amc::GridSelectColor;synthetic;250000;100;0;0;62;250000;163611376;423784600;86906;156343032;85357534600;181060;181028
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;10;163611376;429289200;92299;159611376;430767600;3840;3716
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;100;163611376;429289200;95785;159611376;430767600;13439;13288
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;1000;163611376;429289200;103609;159611376;430767600;102515;102452
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;5000;163611376;429289200;104187;159611376;430767600;371726;372943
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;10000;163611376;429289200;106571;159611376;430767600;625243;625154
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;25000;163611376;429289200;107208;159611376;430767600;1351775;1351590
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;50000;163611376;429289200;106446;159611376;430767600;2806543;2807606
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;75000;163611376;429289200;104973;159611376;430767600;4323668;4326301
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;100000;163611376;429289200;103945;159611376;430767600;5719229;5719804
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;150000;163611376;429289200;99181;159611376;430767600;8648889;8650148
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;200000;163611376;429289200;93987;159611376;430767600;11528693;11526421
AAS2DModeReportDS;synthetic;250000;1000;0;0;62;250000;163611376;429289200;89078;159611376;430767600;14091848;14088930
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;10;163611376;420591500;92514;79914592;218746100;324604;324111
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;100;163611376;420591500;95895;79914592;218746100;439414;438107
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;1000;163611376;420591500;100685;79914592;218746100;579844;580460
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;5000;163611376;420591500;104165;79914592;218746100;672633;671858
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;10000;163611376;420591500;104639;79914592;218746100;695594;694089
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;25000;163611376;420591500;106084;79914592;218746100;716918;714913
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;50000;163611376;420591500;103979;79914592;218746100;703544;702352
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;75000;163611376;420591500;104084;79914592;218746100;677430;674513
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;100000;163611376;420591500;101266;79914592;218746100;651554;652003
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;150000;163611376;420591500;96770;79914592;218746100;570608;570910
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;200000;163611376;420591500;92706;79914592;218746100;368077;366151
AAS2DModePerColorDS;synthetic;250000;1000;0;0;62;250000;163611376;420591500;87884;79914592;218746100;49403;49396
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;10;163611376;419875500;92710;100332556;72261040300;48763;48460
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;100;163611376;419875500;96408;100332556;72261040300;109124;108516
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;1000;163611376;419875500;103722;100332556;72261040300;368498;367523
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;5000;163611376;419875500;104350;100332556;72261040300;640756;640417
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;10000;163611376;419875500;106553;100332556;72261040300;764486;764690
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;25000;163611376;419875500;106527;100332556;72261040300;869959;868568
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;50000;163611376;419875500;105369;100332556;72261040300;898429;897762
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;75000;163611376;419875500;104508;100332556;72261040300;890975;890234
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;100000;163611376;419875500;102534;100332556;72261040300;858430;859106
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;150000;163611376;419875500;99922;100332556;72261040300;775001;774370
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;200000;163611376;419875500;94796;100332556;72261040300;558320;557720
AAS2DModeGridDS;synthetic;250000;1000;0;0;62;250000;163611376;419875500;88563;100332556;72261040300;184155;184074
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;10;163611376;423922700;92957;127394552;101591326900;15559;15169
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;100;163611376;423922700;94894;127394552;101591326900;100268;100056
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;1000;163611376;423922700;100766;127394552;101591326900;445954;445467
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;5000;163611376;423922700;104902;127394552;101591326900;785263;785721
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;10000;163611376;423922700;106239;127394552;101591326900;917895;918469
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;25000;163611376;423922700;108004;127394552;101591326900;1070267;1070301
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;50000;163611376;423922700;106105;127394552;101591326900;1125053;1125479
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;75000;163611376;423922700;104643;127394552;101591326900;1164687;1168478
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;100000;163611376;423922700;103171;127394552;101591326900;1107711;1106709
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;150000;163611376;423922700;98394;127394552;101591326900;1005671;1004217
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;200000;163611376;423922700;93845;127394552;101591326900;756264;754907
Amc::GridSelectColor;synthetic;250000;1000;0;0;62;250000;163611376;423922700;88034;127394552;101591326900;344265;344186
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;10;163611376;426170100;95730;159611376;427443900;3820;3700
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;100;163611376;426170100;96686;159611376;427443900;13605;13479
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;1000;163611376;426170100;100984;159611376;427443900;117040;116876
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;5000;163611376;426170100;104874;159611376;427443900;545250;545036
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;10000;163611376;426170100;105010;159611376;427443900;995235;995408
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;25000;163611376;426170100;105287;159611376;427443900;2104322;2104059
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;50000;163611376;426170100;105260;159611376;427443900;4181112;4181777
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;75000;163611376;426170100;103997;159611376;427443900;6272274;6279771
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;100000;163611376;426170100;103468;159611376;427443900;8353614;8352325
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;150000;163611376;426170100;98618;159611376;427443900;12651232;12656322
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;200000;163611376;426170100;93484;159611376;427443900;16295570;16228783
AAS2DModeReportDS;synthetic;250000;5000;0;0;62;250000;163611376;426170100;88390;159611376;427443900;19548508;19550475
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;10;163611376;421791900;93725;61694304;195427900;757184;757682
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;100;163611376;421791900;96445;61694304;195427900;1080173;1078908
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;1000;163611376;421791900;101837;61694304;195427900;1657495;1656600
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;5000;163611376;421791900;104567;61694304;195427900;2072123;2071927
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;10000;163611376;421791900;106803;61694304;195427900;2227293;2225682
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;25000;163611376;421791900;106786;61694304;195427900;2354153;2353362
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;50000;163611376;421791900;105442;61694304;195427900;2381912;2383454
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;75000;163611376;421791900;104625;61694304;195427900;2297892;2297723
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;100000;163611376;421791900;103598;61694304;195427900;2265510;2265530
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;150000;163611376;421791900;99204;61694304;195427900;2042237;2040752
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;200000;163611376;421791900;93740;61694304;195427900;1443281;1443920
AAS2DModePerColorDS;synthetic;250000;5000;0;0;62;250000;163611376;421791900;88469;61694304;195427900;210845;210827
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;10;163611376;426437800;93883;82120236;121693940600;46994;46767
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;100;163611376;426437800;96675;82120236;121693940600;91848;91104
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;1000;163611376;426437800;101894;82120236;121693940600;339668;338396
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;5000;163611376;426437800;105238;82120236;121693940600;732956;731715
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;10000;163611376;426437800;106547;82120236;121693940600;1000788;998970
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;25000;163611376;426437800;107322;82120236;121693940600;1456103;1453311
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;50000;163611376;426437800;106582;82120236;121693940600;1857223;1853626
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;75000;163611376;426437800;105073;82120236;121693940600;2085023;2086294
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;100000;163611376;426437800;103757;82120236;121693940600;2219121;2216047
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;150000;163611376;426437800;98937;82120236;121693940600;2573432;2603137
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;200000;163611376;426437800;100856;82120236;121693940600;2152058;2143217
AAS2DModeGridDS;synthetic;250000;5000;0;0;62;250000;163611376;426437800;93039;82120236;121693940600;723796;723224
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;10;163611376;451754800;93559;107799128;172264545400;14094;13720
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;100;163611376;451754800;96253;107799128;172264545400;84412;83865
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;1000;163611376;451754800;102342;107799128;172264545400;438514;439038
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;5000;163611376;451754800;105472;107799128;172264545400;996392;996939
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;10000;163611376;451754800;224087;107799128;172264545400;1378043;1378579
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;25000;163611376;451754800;225445;107799128;172264545400;2014325;2008336
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;50000;163611376;451754800;223914;107799128;172264545400;2527468;2524136
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;75000;163611376;451754800;221909;107799128;172264545400;2801927;2802388
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;100000;163611376;451754800;222554;107799128;172264545400;3074891;3070790
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;150000;163611376;451754800;215742;107799128;172264545400;3138971;3145427
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;200000;163611376;451754800;205225;107799128;172264545400;2795800;2792359
Amc::GridSelectColor;synthetic;250000;5000;0;0;62;250000;163611376;451754800;190710;107799128;172264545400;1251527;1251456
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;10;163611376;424646800;91996;159611376;424985500;3852;3731
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;100;163611376;424646800;95029;159611376;424985500;13552;13400
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;1000;163611376;424646800;100227;159611376;424985500;121316;121138
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;5000;163611376;424646800;104485;159611376;424985500;603658;603309
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;10000;163611376;424646800;106006;159611376;424985500;1180820;1180909
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;25000;163611376;424646800;106104;159611376;424985500;2645275;2644912
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;50000;163611376;424646800;104898;159611376;424985500;5646032;5699812
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;75000;163611376;424646800;118347;159611376;424985500;8305559;8208126
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;100000;163611376;424646800;102436;159611376;424985500;9921014;9928545
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;150000;163611376;424646800;97491;159611376;424985500;14570417;14569367
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;200000;163611376;424646800;92160;159611376;424985500;19361558;19377855
AAS2DModeReportDS;synthetic;250000;10000;0;0;62;250000;163611376;424646800;86862;159611376;424985500;24884348;24881424
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;10;163611376;429904700;93630;53679392;192901600;1064583;1058129
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;100;163611376;429904700;96507;53679392;192901600;1435125;1428586
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;1000;163611376;429904700;100911;53679392;192901600;2346111;2349190
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;5000;163611376;429904700;105432;53679392;192901600;3167121;3170024
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;10000;163611376;429904700;106112;53679392;192901600;3524349;3531395
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;25000;163611376;429904700;107667;53679392;192901600;3771614;3773591
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;50000;163611376;429904700;105045;53679392;192901600;3818478;3814421
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;75000;163611376;429904700;104472;53679392;192901600;3765072;3756246
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;100000;163611376;429904700;101934;53679392;192901600;3843416;3851278
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;150000;163611376;429904700;99704;53679392;192901600;3458840;3454716
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;200000;163611376;429904700;93686;53679392;192901600;2628237;2628411
AAS2DModePerColorDS;synthetic;250000;10000;0;0;62;250000;163611376;429904700;87911;53679392;192901600;410392;410245
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;10;163611376;421919700;92842;74119052;157674256600;46369;46178
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;100;163611376;421919700;96971;74119052;157674256600;86870;86477
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;1000;163611376;421919700;106656;74119052;157674256600;303703;302505
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;5000;163611376;421919700;106936;74119052;157674256600;690057;689682
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;10000;163611376;421919700;112526;74119052;157674256600;952391;949689
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;25000;163611376;421919700;107842;74119052;157674256600;1439135;1432992
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;50000;163611376;421919700;108577;74119052;157674256600;1950290;1944161
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;75000;163611376;421919700;105063;74119052;157674256600;2272750;2265772
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;100000;163611376;421919700;103369;74119052;157674256600;2563715;2561766
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;150000;163611376;421919700;98457;74119052;157674256600;2823908;2825217
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;200000;163611376;421919700;94415;74119052;157674256600;2462444;2459642
AAS2DModeGridDS;synthetic;250000;10000;0;0;62;250000;163611376;421919700;88114;74119052;157674256600;1040577;1040317
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;10;163611376;428098600;91595;99079240;210532410100;13663;13310
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;100;163611376;428098600;94390;99079240;210532410100;77437;77007
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;1000;163611376;428098600;99797;99079240;210532410100;389484;388648
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;5000;163611376;428098600;103952;99079240;210532410100;922427;923166
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;10000;163611376;428098600;105210;99079240;210532410100;1263876;1263555
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;25000;163611376;428098600;105682;99079240;210532410100;1968125;1970529
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;50000;163611376;428098600;103728;99079240;210532410100;2633221;2632873
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;75000;163611376;428098600;103513;99079240;210532410100;3060192;3060671
Amc::GridSelectColor;synthetic;250000;10000;0;0;62;100000;163611376;428098600;101284;99079240;210532410100;3424299;3421222
