DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime;modeQueryTimeExcludingFirst
AAS2DModeGridDS;synthetic;40122;11;1000;1;34;10000;22938960;54566200;50161;21010188;1349428200;35214;35018
AAS2DModeGridDS;synthetic;40122;11;1000;1;34;25000;22938960;54566200;47451;21010188;1349428200;29646;29470
AAS2DModeReportDS;synthetic;46809;11;1000;1;36;10;27111648;66710600;42849;26362704;64184000;2502;2389
AAS2DModeReportDS;synthetic;46809;11;1000;1;36;100;27111648;66710600;45825;26362704;64184000;5102;4956
AAS2DModeReportDS;synthetic;46809;11;1000;1;36;1000;27111648;66710600;49182;26362704;64184000;18434;18247
AAS2DModeReportDS;synthetic;46809;11;1000;1;36;5000;27111648;66710600;51464;26362704;64184000;75774;75679
AAS2DModeReportDS;synthetic;46809;11;1000;1;36;10000;27111648;66710600;51446;26362704;64184000;144435;144333
AAS2DModeReportDS;synthetic;46809;11;1000;1;36;25000;27111648;66710600;49767;26362704;64184000;362184;362297
AAS2DModePerColorDS;synthetic;46809;11;1000;1;36;10;27111648;64858000;44006;21133840;51140700;12056;12395
AAS2DModePerColorDS;synthetic;46809;11;1000;1;36;100;27111648;64858000;73927;21133840;51140700;9202;8893
AAS2DModePerColorDS;synthetic;46809;11;1000;1;36;1000;27111648;64858000;57689;21133840;51140700;9773;9445
AAS2DModePerColorDS;synthetic;46809;11;1000;1;36;5000;27111648;64858000;51177;21133840;51140700;10497;10220
AAS2DModePerColorDS;synthetic;46809;11;1000;1;36;10000;27111648;64858000;66997;21133840;51140700;10209;9845
AAS2DModePerColorDS;synthetic;46809;11;1000;1;36;25000;27111648;64858000;50028;21133840;51140700;8289;8052
AAS2DModeGridDS;synthetic;46809;11;1000;1;36;10;27111648;64494700;42847;24866500;1763504600;16946;16862
AAS2DModeGridDS;synthetic;46809;11;1000;1;36;100;27111648;64494700;46614;24866500;1763504600;21777;21591
AAS2DModeGridDS;synthetic;46809;11;1000;1;36;1000;27111648;64494700;54510;24866500;1763504600;31503;31212
AAS2DModeGridDS;synthetic;46809;11;1000;1;36;5000;27111648;64494700;51394;24866500;1763504600;37175;36912
AAS2DModeGridDS;synthetic;46809;11;1000;1;36;10000;27111648;64494700;54513;24866500;1763504600;40259;40242
AAS2DModeGridDS;synthetic;46809;11;1000;1;36;25000;27111648;64494700;57063;24866500;1763504600;34593;34344
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;10;31284336;76930400;44747;30428400;73834700;2562;2469
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;100;31284336;76930400;48107;30428400;73834700;4981;4836
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;1000;31284336;76930400;51162;30428400;73834700;19023;18835
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;5000;31284336;76930400;53400;30428400;73834700;78887;78867
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;10000;31284336;76930400;54112;30428400;73834700;149406;149497
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;25000;31284336;76930400;52143;30428400;73834700;364888;364439
AAS2DModeReportDS;synthetic;53496;11;1000;1;37;50000;31284336;76930400;48465;30428400;73834700;980076;980754
AAS2DModePerColorDS;synthetic;53496;11;1000;1;37;10;31284336;74868800;45535;24518896;66201700;6728;6390
