DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime;modeQueryTimeExcludingFirst
AAS1DModeGridDS;synthetic;300000;50000;5000;0.2;547;200000;2400000;297200;3483;4793688;69665478800;46765;46702
AAS1DModeGridDS;synthetic;300000;50000;5000;0.2;547;250000;2400000;297200;3203;4793688;69665478800;43232;43077
AAS1DModeGridDS;synthetic;300000;50000;5000;0.2;547;300000;2400000;297200;2971;4793688;69665478800;31612;31615
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;10;2400000;302400;4482;1200000;183700;58;56
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;100;2400000;302400;4409;1200000;183700;279;278
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;1000;2400000;302400;4360;1200000;183700;2668;2668
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;10000;2400000;302400;4354;1200000;183700;26599;26599
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;50000;2400000;302400;4157;1200000;183700;132803;132784
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;100000;2400000;302400;3977;1200000;183700;265450;265413
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;150000;2400000;302400;3699;1200000;183700;398628;398671
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;200000;2400000;302400;3423;1200000;183700;531082;531066
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;250000;2400000;302400;3198;1200000;183700;664079;664191
AAS1DModeReportDS;synthetic;300000;50000;5000;0.3;547;300000;2400000;302400;2916;1200000;183700;796511;796509
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;10;2400000;282200;4490;1200008;17521000;602272;601976
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;100;2400000;282200;4414;1200008;17521000;600827;600796
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;1000;2400000;282200;4402;1200008;17521000;607147;606808
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;10000;2400000;282200;4372;1200008;17521000;654335;652544
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;50000;2400000;282200;4194;1200008;17521000;784301;784522
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;100000;2400000;282200;3996;1200008;17521000;816443;816990
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;150000;2400000;282200;3738;1200008;17521000;802334;802312
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;200000;2400000;282200;3442;1200008;17521000;743032;743066
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;250000;2400000;282200;3192;1200008;17521000;644155;644187
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.3;547;300000;2400000;282200;2947;1200008;17521000;421854;421605
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;10;2400000;277600;4422;5993688;64878730200;96;88
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;100;2400000;277600;4401;5993688;64878730200;300;297
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;1000;2400000;277600;4359;5993688;64878730200;2768;2729
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;10000;2400000;277600;4347;5993688;64878730200;3082;3060
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;50000;2400000;277600;4220;5993688;64878730200;2802;2798
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;100000;2400000;277600;3961;5993688;64878730200;2493;2494
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;150000;2400000;277600;3720;5993688;64878730200;2158;2151
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;200000;2400000;277600;3375;5993688;64878730200;1724;1718
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;250000;2400000;277600;3178;5993688;64878730200;1252;1243
AAS1DModeChanDS;synthetic;300000;50000;5000;0.3;547;300000;2400000;277600;2908;5993688;64878730200;914;914
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;10;2400000;285400;4398;4793688;65444855400;96;88
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;100;2400000;285400;4414;4793688;65444855400;296;288
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;1000;2400000;285400;4409;4793688;65444855400;31326;31395
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;10000;2400000;285400;4366;4793688;65444855400;50449;50512
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;50000;2400000;285400;4180;4793688;65444855400;49693;49609
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;100000;2400000;285400;3928;4793688;65444855400;47556;47576
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;150000;2400000;285400;3731;4793688;65444855400;45617;45650
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;200000;2400000;285400;3433;4793688;65444855400;42589;42524
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;250000;2400000;285400;3181;4793688;65444855400;37481;37483
AAS1DModeGridDS;synthetic;300000;50000;5000;0.3;547;300000;2400000;285400;2913;4793688;65444855400;29861;29858
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;10;2400000;296700;4417;1200000;166000;81;76
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;100;2400000;296700;4384;1200000;166000;279;275
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;1000;2400000;296700;4364;1200000;166000;2603;2603
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;10000;2400000;296700;4346;1200000;166000;26230;26233
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;50000;2400000;296700;4178;1200000;166000;130408;130397
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;100000;2400000;296700;3957;1200000;166000;260899;260897
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;150000;2400000;296700;3758;1200000;166000;390950;390929
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;200000;2400000;296700;3398;1200000;166000;520857;520771
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;250000;2400000;296700;3184;1200000;166000;650894;650917
AAS1DModeReportDS;synthetic;300000;50000;5000;0.4;547;300000;2400000;296700;2913;1200000;166000;782239;782287
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;10;2400000;282700;4419;1200008;16390000;588887;588154
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;100;2400000;282700;4439;1200008;16390000;590681;589901
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;1000;2400000;282700;4404;1200008;16390000;594908;594797
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;10000;2400000;282700;4365;1200008;16390000;637528;637191
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;50000;2400000;282700;4229;1200008;16390000;756960;757697
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;100000;2400000;282700;3970;1200008;16390000;794039;794437
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;150000;2400000;282700;3709;1200008;16390000;779775;779650
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;200000;2400000;282700;3436;1200008;16390000;725833;725947
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;250000;2400000;282700;3197;1200008;16390000;630916;630907
AAS1DModeRangeTreesDS;synthetic;300000;50000;5000;0.4;547;300000;2400000;282700;2918;1200008;16390000;439132;438846
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;10;2400000;297100;4465;5993688;60167446500;97;89
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;100;2400000;297100;4411;5993688;60167446500;279;275
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;1000;2400000;297100;4350;5993688;60167446500;3004;2962
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;10000;2400000;297100;4356;5993688;60167446500;3490;3479
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;50000;2400000;297100;4198;5993688;60167446500;3047;3022
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;100000;2400000;297100;3981;5993688;60167446500;2660;2632
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;150000;2400000;297100;3737;5993688;60167446500;2201;2187
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;200000;2400000;297100;3378;5993688;60167446500;1671;1660
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;250000;2400000;297100;3197;5993688;60167446500;1255;1244
AAS1DModeChanDS;synthetic;300000;50000;5000;0.4;547;300000;2400000;297100;2885;5993688;60167446500;899;898
