DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;100;8400000;196844408100;502526;1200000;289700;9793
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;500;8400000;196844408100;529470;1200000;289700;53713
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;1000;8400000;196844408100;494012;1200000;289700;112899
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;5000;8400000;196844408100;570961;1200000;289700;661790
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;10000;8400000;196844408100;561900;1200000;289700;1146682
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;30000;8400000;196844408100;497406;1200000;289700;2641021
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;60000;8400000;196844408100;494703;1200000;289700;4926412
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;100000;8400000;196844408100;498001;1200000;289700;8733134
AAS1DModeReportDS;synthetic;300000;5000;0;0;547;250000;8400000;196844408100;492406;1200000;289700;20554513
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;5;8400000;210488245900;608504;1200008;7078800;193055
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;10;8400000;210488245900;578440;1200008;7078800;192232
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;50;8400000;210488245900;586280;1200008;7078800;157084
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;100;8400000;210488245900;509978;1200008;7078800;151963
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;500;8400000;210488245900;507509;1200008;7078800;160875
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;1000;8400000;210488245900;499539;1200008;7078800;165264
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;5000;8400000;210488245900;501713;1200008;7078800;189664
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;10000;8400000;210488245900;497975;1200008;7078800;200646
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;30000;8400000;210488245900;518926;1200008;7078800;207005
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;60000;8400000;210488245900;502473;1200008;7078800;210069
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;100000;8400000;210488245900;495126;1200008;7078800;199939
AAS1DModeRangeTreesDS;synthetic;300000;5000;0;0;547;250000;8400000;210488245900;501410;1200008;7078800;178456
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;5;8400000;787654326300;976778;5993688;28665357800;752
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;10;8400000;787654326300;970025;5993688;28665357800;1428
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;50;8400000;787654326300;986483;5993688;28665357800;13963
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;100;8400000;787654326300;1089592;5993688;28665357800;22145
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;500;8400000;787654326300;1019270;5993688;28665357800;133529
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;1000;8400000;787654326300;985968;5993688;28665357800;65432
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;5000;8400000;787654326300;1016650;5993688;28665357800;4319
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;10000;8400000;787654326300;985364;5993688;28665357800;6236
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;30000;8400000;787654326300;943447;5993688;28665357800;6370
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;60000;8400000;787654326300;950672;5993688;28665357800;5357
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;100000;8400000;787654326300;938995;5993688;28665357800;5500
AAS1DModeChanDS;synthetic;300000;5000;0;0;547;250000;8400000;787654326300;944466;5993688;28665357800;3419
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;5;8400000;366625439000;941150;4793688;27645656600;664
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;10;8400000;366625439000;903590;4793688;27645656600;1572
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;50;8400000;366625439000;899029;4793688;27645656600;9538
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;100;8400000;366625439000;927429;4793688;27645656600;22660
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;500;8400000;366625439000;923289;4793688;27645656600;154402
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;1000;8400000;366625439000;938259;4793688;27645656600;188113
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;5000;8400000;366625439000;952890;4793688;27645656600;208710
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;10000;8400000;366625439000;914256;4793688;27645656600;213604
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;30000;8400000;366625439000;912605;4793688;27645656600;222084
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;60000;8400000;366625439000;922167;4793688;27645656600;235257
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;100000;8400000;366625439000;917944;4793688;27645656600;238551
AAS1DModeGridDS;synthetic;300000;5000;0;0;547;250000;8400000;366625439000;932251;4793688;27645656600;251210
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;5;8400000;353890138200;981807;1200000;577400;665
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;10;8400000;353890138200;983914;1200000;577400;1883
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;50;8400000;353890138200;1009740;1200000;577400;10140
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;100;8400000;353890138200;983671;1200000;577400;22542
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;500;8400000;353890138200;942417;1200000;577400;135178
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;1000;8400000;353890138200;998394;1200000;577400;283112
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;5000;8400000;353890138200;1007721;1200000;577400;1507197
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;10000;8400000;353890138200;1154565;1200000;577400;2970870
AAS1DModeReportDS;synthetic;300000;10000;0;0;547;30000;8400000;353890138200;963940;1200000;577400;8068316
