DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridNoColor;synthetic;100000;25000;0;0;46;500;61405680;158429673;99163;29896880;64170183573;2215900
Amc::GridNoColor;synthetic;100000;25000;0;0;46;1000;61405680;158429673;101018;29896880;64170183573;2591388
Amc::GridNoColor;synthetic;100000;25000;0;0;46;5000;61405680;158429673;105096;29896880;64170183573;3225528
Amc::GridNoColor;synthetic;100000;25000;0;0;46;10000;61405680;158429673;107036;29896880;64170183573;3083495
Amc::GridNoColor;synthetic;100000;25000;0;0;46;25000;61405680;158429673;105807;29896880;64170183573;3331426
Amc::GridNoColor;synthetic;100000;25000;0;0;46;50000;61405680;158429673;101311;29896880;64170183573;2499823
Amc::GridNoColor;synthetic;100000;25000;0;0;46;75000;61405680;158429673;96682;29896880;64170183573;3121012
Amc::GridNoColor;synthetic;100000;25000;0;0;46;100000;61405680;158429673;91135;29896880;64170183573;1212402
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;5;61405680;146347443;90601;29901496;63444254887;7828
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;10;61405680;146347443;91288;29901496;63444254887;11491
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;50;61405680;146347443;93943;29901496;63444254887;37985
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;100;61405680;146347443;94476;29901496;63444254887;63627
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;500;61405680;146347443;99026;29901496;63444254887;204810
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;1000;61405680;146347443;100961;29901496;63444254887;293651
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;5000;61405680;146347443;105435;29901496;63444254887;646100
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;10000;61405680;146347443;108387;29901496;63444254887;857211
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;25000;61405680;146347443;105204;29901496;63444254887;1296273
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;50000;61405680;146347443;102767;29901496;63444254887;1624226
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;75000;61405680;146347443;96302;29901496;63444254887;1580711
Amc::GridSelectColor;synthetic;100000;25000;0;0;46;100000;61405680;146347443;89345;29901496;63444254887;1354891
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;5;61405680;147081076;90811;29905888;63251787772;1006059
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;10;61405680;147081076;91711;29905888;63251787772;1082955
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;50;61405680;147081076;95162;29905888;63251787772;1433505
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;100;61405680;147081076;95378;29905888;63251787772;1455592
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;500;61405680;147081076;98688;29905888;63251787772;1552269
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;1000;61405680;147081076;101188;29905888;63251787772;1895164
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;5000;61405680;147081076;105570;29905888;63251787772;2221894
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;10000;61405680;147081076;106028;29905888;63251787772;2529935
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;25000;61405680;147081076;105768;29905888;63251787772;2162555
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;50000;61405680;147081076;101943;29905888;63251787772;2289234
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;75000;61405680;147081076;97043;29905888;63251787772;1677786
Amc::GridColumnColor;synthetic;100000;25000;0;0;46;100000;61405680;147081076;90056;29905888;63251787772;1101466
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;5;61405680;147064997;90988;29899704;63210188619;925221
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;10;61405680;147064997;91257;29899704;63210188619;950530
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;50;61405680;147064997;93469;29899704;63210188619;1253119
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;100;61405680;147064997;94901;29899704;63210188619;1346144
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;500;61405680;147064997;100251;29899704;63210188619;1549071
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;1000;61405680;147064997;101634;29899704;63210188619;1743219
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;5000;61405680;147064997;107897;29899704;63210188619;1662957
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;10000;61405680;147064997;106408;29899704;63210188619;2207065
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;25000;61405680;147064997;105702;29899704;63210188619;2018340
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;50000;61405680;147064997;101348;29899704;63210188619;2189806
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;75000;61405680;147064997;97938;29899704;63210188619;1403778
Amc::GridSortedColor;synthetic;100000;25000;0;0;46;100000;61405680;147064997;89879;29899704;63210188619;1227679
Amc::GridNoColor;synthetic;125000;25000;0;0;49;5;77805680;195284932;100583;39020608;95488262928;968238
Amc::GridNoColor;synthetic;125000;25000;0;0;49;10;77805680;195284932;101006;39020608;95488262928;1119268
Amc::GridNoColor;synthetic;125000;25000;0;0;49;50;77805680;195284932;103284;39020608;95488262928;1632207
Amc::GridNoColor;synthetic;125000;25000;0;0;49;100;77805680;195284932;104849;39020608;95488262928;1765573
Amc::GridNoColor;synthetic;125000;25000;0;0;49;500;77805680;195284932;108542;39020608;95488262928;3034455
Amc::GridNoColor;synthetic;125000;25000;0;0;49;1000;77805680;195284932;110383;39020608;95488262928;3454613
Amc::GridNoColor;synthetic;125000;25000;0;0;49;5000;77805680;195284932;114407;39020608;95488262928;4030367
Amc::GridNoColor;synthetic;125000;25000;0;0;49;10000;77805680;195284932;116885;39020608;95488262928;4662884
Amc::GridNoColor;synthetic;125000;25000;0;0;49;25000;77805680;195284932;116173;39020608;95488262928;4685437
Amc::GridNoColor;synthetic;125000;25000;0;0;49;50000;77805680;195284932;114711;39020608;95488262928;4639238
Amc::GridNoColor;synthetic;125000;25000;0;0;49;75000;77805680;195284932;109917;39020608;95488262928;3983930
Amc::GridNoColor;synthetic;125000;25000;0;0;49;100000;77805680;195284932;105159;39020608;95488262928;3463872
Amc::GridNoColor;synthetic;125000;25000;0;0;49;125000;77805680;195284932;99461;39020608;95488262928;1076873
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;5;77805680;185328292;99914;39027736;97609191353;8892
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;10;77805680;185328292;100779;39027736;97609191353;13113
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;50;77805680;185328292;103158;39027736;97609191353;43983
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;100;77805680;185328292;105404;39027736;97609191353;78319
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;500;77805680;185328292;108170;39027736;97609191353;235471
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;1000;77805680;185328292;110683;39027736;97609191353;340533
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;5000;77805680;185328292;115219;39027736;97609191353;733914
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;10000;77805680;185328292;120678;39027736;97609191353;1128044
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;25000;77805680;185328292;115956;39027736;97609191353;1702380
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;50000;77805680;185328292;113738;39027736;97609191353;2219873
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;75000;77805680;185328292;110478;39027736;97609191353;2467207
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;100000;77805680;185328292;104487;39027736;97609191353;1955717
Amc::GridSelectColor;synthetic;125000;25000;0;0;49;125000;77805680;185328292;98352;39027736;97609191353;1653300
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;5;77805680;184822077;100441;39030744;96946158520;1339401
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;10;77805680;184822077;102537;39030744;96946158520;1433527
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;50;77805680;184822077;103411;39030744;96946158520;1935676
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;100;77805680;184822077;104498;39030744;96946158520;1997240
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;500;77805680;184822077;110127;39030744;96946158520;2574123
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;1000;77805680;184822077;110396;39030744;96946158520;2444985
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;5000;77805680;184822077;115033;39030744;96946158520;3384361
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;10000;77805680;184822077;116947;39030744;96946158520;3339151
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;25000;77805680;184822077;116640;39030744;96946158520;3637050
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;50000;77805680;184822077;113735;39030744;96946158520;3670594
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;75000;77805680;184822077;109501;39030744;96946158520;3213546
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;100000;77805680;184822077;104600;39030744;96946158520;2289439
Amc::GridColumnColor;synthetic;125000;25000;0;0;49;125000;77805680;184822077;98607;39030744;96946158520;1324585
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;5;77805680;184791527;99632;39026296;97684467321;1271996
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;10;77805680;184791527;102202;39026296;97684467321;1308251
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;50;77805680;184791527;104361;39026296;97684467321;1764509
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;100;77805680;184791527;105442;39026296;97684467321;1828165
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;500;77805680;184791527;110102;39026296;97684467321;2250901
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;1000;77805680;184791527;110878;39026296;97684467321;2212330
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;5000;77805680;184791527;115996;39026296;97684467321;2738300
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;10000;77805680;184791527;117397;39026296;97684467321;2865337
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;25000;77805680;184791527;118816;39026296;97684467321;3032437
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;50000;77805680;184791527;114522;39026296;97684467321;2966798
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;75000;77805680;184791527;109889;39026296;97684467321;2573976
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;100000;77805680;184791527;106011;39026296;97684467321;2459299
Amc::GridSortedColor;synthetic;125000;25000;0;0;49;125000;77805680;184791527;99188;39026296;97684467321;1486261
Amc::GridNoColor;synthetic;150000;25000;0;0;53;5;94811376;258522390;112631;48738720;149965523095;1254529
Amc::GridNoColor;synthetic;150000;25000;0;0;53;10;94811376;258522390;111752;48738720;149965523095;1396920
Amc::GridNoColor;synthetic;150000;25000;0;0;53;50;94811376;258522390;120276;48738720;149965523095;1884107
Amc::GridNoColor;synthetic;150000;25000;0;0;53;100;94811376;258522390;116632;48738720;149965523095;2197654
Amc::GridNoColor;synthetic;150000;25000;0;0;53;500;94811376;258522390;122122;48738720;149965523095;3651696
Amc::GridNoColor;synthetic;150000;25000;0;0;53;1000;94811376;258522390;123997;48738720;149965523095;4239992
Amc::GridNoColor;synthetic;150000;25000;0;0;53;5000;94811376;258522390;128662;48738720;149965523095;5012832
Amc::GridNoColor;synthetic;150000;25000;0;0;53;10000;94811376;258522390;130337;48738720;149965523095;5639136
Amc::GridNoColor;synthetic;150000;25000;0;0;53;25000;94811376;258522390;130401;48738720;149965523095;5899057
Amc::GridNoColor;synthetic;150000;25000;0;0;53;50000;94811376;258522390;128490;48738720;149965523095;5976510
Amc::GridNoColor;synthetic;150000;25000;0;0;53;75000;94811376;258522390;124850;48738720;149965523095;5276828
Amc::GridNoColor;synthetic;150000;25000;0;0;53;100000;94811376;258522390;120366;48738720;149965523095;4976343
Amc::GridNoColor;synthetic;150000;25000;0;0;53;125000;94811376;258522390;115301;48738720;149965523095;4077616
Amc::GridNoColor;synthetic;150000;25000;0;0;53;150000;94811376;258522390;110456;48738720;149965523095;1844446
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;5;94811376;236427409;113203;48733304;151461075343;9716
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;10;94811376;236427409;114053;48733304;151461075343;14437
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;50;94811376;236427409;116490;48733304;151461075343;47368
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;100;94811376;236427409;118254;48733304;151461075343;81321
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;500;94811376;236427409;122585;48733304;151461075343;261162
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;1000;94811376;236427409;124728;48733304;151461075343;407423
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;5000;94811376;236427409;130819;48733304;151461075343;859801
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;10000;94811376;236427409;131456;48733304;151461075343;1092900
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;25000;94811376;236427409;132745;48733304;151461075343;1799358
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;50000;94811376;236427409;129430;48733304;151461075343;2590622
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;75000;94811376;236427409;125741;48733304;151461075343;3121289
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;100000;94811376;236427409;122444;48733304;151461075343;3105607
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;125000;94811376;236427409;117878;48733304;151461075343;2258991
Amc::GridSelectColor;synthetic;150000;25000;0;0;53;150000;94811376;236427409;111489;48733304;151461075343;1605476
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;5;94811376;233579355;112712;48737976;145026069951;1656251
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;10;94811376;233579355;114255;48737976;145026069951;1823309
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;50;94811376;233579355;117337;48737976;145026069951;2381234
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;100;94811376;233579355;118170;48737976;145026069951;2523897
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;500;94811376;233579355;122926;48737976;145026069951;3002610
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;1000;94811376;233579355;124286;48737976;145026069951;3192747
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;5000;94811376;233579355;130148;48737976;145026069951;4076027
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;10000;94811376;233579355;131763;48737976;145026069951;4224153
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;25000;94811376;233579355;131318;48737976;145026069951;4686380
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;50000;94811376;233579355;129658;48737976;145026069951;4407445
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;75000;94811376;233579355;125288;48737976;145026069951;4439758
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;100000;94811376;233579355;122351;48737976;145026069951;4043543
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;125000;94811376;233579355;118075;48737976;145026069951;2723625
Amc::GridColumnColor;synthetic;150000;25000;0;0;53;150000;94811376;233579355;111337;48737976;145026069951;1651571
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;5;94811376;234050425;113332;48739240;148653857849;1584218
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;10;94811376;234050425;116698;48739240;148653857849;1626689
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;50;94811376;234050425;116592;48739240;148653857849;2197411
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;100;94811376;234050425;118533;48739240;148653857849;2269164
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;500;94811376;234050425;122644;48739240;148653857849;2557193
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;1000;94811376;234050425;124701;48739240;148653857849;2830066
Amc::GridSortedColor;synthetic;150000;25000;0;0;53;5000;94811376;234050425;130131;48739240;148653857849;3301139
