DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
Amc::GridSelectColor;synthetic;75000;25000;0;0;42;5000;45005680;107846210;92455;20976520;35927221136;928974
Amc::GridSelectColor;synthetic;75000;25000;0;0;42;10000;45005680;107846210;93286;20976520;35927221136;1543091
Amc::GridSelectColor;synthetic;75000;25000;0;0;42;25000;45005680;107846210;91471;20976520;35927221136;2520041
Amc::GridSelectColor;synthetic;75000;25000;0;0;42;50000;45005680;107846210;87139;20976520;35927221136;3523625
Amc::GridSelectColor;synthetic;75000;25000;0;0;42;75000;45005680;107846210;78872;20976520;35927221136;4684361
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;5;45005680;107495784;79439;20973056;35901906465;698746
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;10;45005680;107495784;83493;20973056;35901906465;1416280
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;50;45005680;107495784;82929;20973056;35901906465;2392252
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;100;45005680;107495784;84816;20973056;35901906465;3352111
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;500;45005680;107495784;88206;20973056;35901906465;4659060
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;1000;45005680;107495784;89996;20973056;35901906465;5743140
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;5000;45005680;107495784;93505;20973056;35901906465;6980940
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;10000;45005680;107495784;93947;20973056;35901906465;9102436
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;25000;45005680;107495784;92998;20973056;35901906465;10116447
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;50000;45005680;107495784;86852;20973056;35901906465;11388995
Amc::GridColumnColor;synthetic;75000;25000;0;0;42;75000;45005680;107495784;79551;20973056;35901906465;12335739
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;5;45005680;107909088;79952;20973840;36198453187;617619
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;10;45005680;107909088;81151;20973840;36198453187;1231010
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;50;45005680;107909088;82902;20973840;36198453187;2051965
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;100;45005680;107909088;83634;20973840;36198453187;2919108
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;500;45005680;107909088;87831;20973840;36198453187;3886983
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;1000;45005680;107909088;89618;20973840;36198453187;4923182
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;5000;45005680;107909088;92968;20973840;36198453187;6132791
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;10000;45005680;107909088;93654;20973840;36198453187;7186725
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;25000;45005680;107909088;91327;20973840;36198453187;8602142
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;50000;45005680;107909088;86717;20973840;36198453187;9842407
Amc::GridSortedColor;synthetic;75000;25000;0;0;42;75000;45005680;107909088;79397;20973840;36198453187;10996453
Amc::GridNoColor;synthetic;100000;25000;0;0;46;5;61405680;158429673;92242;29896880;64170183573;739118
Amc::GridNoColor;synthetic;100000;25000;0;0;46;10;61405680;158429673;91569;29896880;64170183573;1567380
Amc::GridNoColor;synthetic;100000;25000;0;0;46;50;61405680;158429673;95703;29896880;64170183573;2771959
Amc::GridNoColor;synthetic;100000;25000;0;0;46;100;61405680;158429673;95155;29896880;64170183573;4013573
Amc::GridNoColor;synthetic;100000;25000;0;0;46;500;61405680;158429673;99163;29896880;64170183573;6229473
Amc::GridNoColor;synthetic;100000;25000;0;0;46;1000;61405680;158429673;101018;29896880;64170183573;8820861
Amc::GridNoColor;synthetic;100000;25000;0;0;46;5000;61405680;158429673;105096;29896880;64170183573;12046389
Amc::GridNoColor;synthetic;100000;25000;0;0;46;10000;61405680;158429673;107036;29896880;64170183573;15129884
Amc::GridNoColor;synthetic;100000;25000;0;0;46;25000;61405680;158429673;105807;29896880;64170183573;18461310
Amc::GridNoColor;synthetic;100000;25000;0;0;46;50000;61405680;158429673;101311;29896880;64170183573;20961133
