DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;10;5075696;14523600;34008;4915696;14391100;2565
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;30;5075696;14523600;38794;4915696;14391100;3516
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;100;5075696;14523600;37305;4915696;14391100;5520
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;300;5075696;14523600;48970;4915696;14391100;10308
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;1000;5075696;14523600;42217;4915696;14391100;19358
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;3000;5075696;14523600;42198;4915696;14391100;46118
AAS2DModeReportDS;osm/1.points;10000;11;0;0;21;10000;5075696;14523600;48013;4915696;14391100;140159
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;1;5075696;12823400;32777;4035184;11449100;2767
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;3;5075696;12823400;34146;4035184;11449100;2935
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;10;5075696;12823400;33759;4035184;11449100;4160
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;30;5075696;12823400;35280;4035184;11449100;10148
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;100;5075696;12823400;37389;4035184;11449100;4659
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;300;5075696;12823400;39457;4035184;11449100;5168
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;1000;5075696;12823400;44214;4035184;11449100;6145
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;3000;5075696;12823400;40346;4035184;11449100;5287
AAS2DModePerColorDS;osm/1.points;10000;11;0;0;21;10000;5075696;12823400;43884;4035184;11449100;760
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;1;5075696;13424400;31851;5911604;137468200;7715
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;3;5075696;13424400;32665;5911604;137468200;8185
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;10;5075696;13424400;36280;5911604;137468200;8831
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;30;5075696;13424400;35337;5911604;137468200;9842
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;100;5075696;13424400;46250;5911604;137468200;13737
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;300;5075696;13424400;49057;5911604;137468200;22589
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;1000;5075696;13424400;51788;5911604;137468200;18875
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;3000;5075696;13424400;44645;5911604;137468200;17555
Amc::GridNoColor;osm/1.points;10000;11;0;0;21;10000;5075696;13424400;47368;5911604;137468200;11784
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;1;5075696;12692200;46222;5914836;148617300;2283
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;3;5075696;12692200;32662;5914836;148617300;2863
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;10;5075696;12692200;43412;5914836;148617300;4055
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;30;5075696;12692200;36222;5914836;148617300;7086
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;100;5075696;12692200;38690;5914836;148617300;12519
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;300;5075696;12692200;38807;5914836;148617300;13693
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;1000;5075696;12692200;44819;5914836;148617300;17976
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;3000;5075696;12692200;48838;5914836;148617300;19236
Amc::GridSelectColor;osm/1.points;10000;11;0;0;21;10000;5075696;12692200;43929;5914836;148617300;20822
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;1;5075696;19106100;45122;5920724;145812400;4163
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;3;5075696;19106100;35744;5920724;145812400;5378
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;10;5075696;19106100;35481;5920724;145812400;4749
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;30;5075696;19106100;37087;5920724;145812400;5613
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;100;5075696;19106100;45975;5920724;145812400;11456
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;300;5075696;19106100;42560;5920724;145812400;6673
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;1000;5075696;19106100;41373;5920724;145812400;6975
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;3000;5075696;19106100;41446;5920724;145812400;7065
Amc::GridColumnColor;osm/1.points;10000;11;0;0;21;10000;5075696;19106100;38527;5920724;145812400;1631
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;1;5075696;12862300;36451;5916212;135326500;4685
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;3;5075696;12862300;37985;5916212;135326500;4773
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;10;5075696;12862300;35427;5916212;135326500;4812
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;30;5075696;12862300;41164;5916212;135326500;8083
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;100;5075696;12862300;80537;5916212;135326500;8622
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;300;5075696;12862300;60432;5916212;135326500;8133
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;1000;5075696;12862300;67642;5916212;135326500;13047
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;3000;5075696;12862300;84228;5916212;135326500;7156
Amc::GridSortedColor;osm/1.points;10000;11;0;0;21;10000;5075696;12862300;38267;5916212;135326500;1683
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;1;7875696;24921600;44865;7635696;20494400;1554
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;3;7875696;24921600;43900;7635696;20494400;2027
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;10;7875696;24921600;41475;7635696;20494400;2908
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;30;7875696;24921600;47771;7635696;20494400;4654
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;100;7875696;24921600;44974;7635696;20494400;7372
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;300;7875696;24921600;44396;7635696;20494400;11467
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;1000;7875696;24921600;50238;7635696;20494400;21772
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;3000;7875696;24921600;53069;7635696;20494400;47769
AAS2DModeReportDS;osm/1.points;15000;11;0;0;24;10000;7875696;24921600;48015;7635696;20494400;159227
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;1;7875696;22237800;40311;6335376;18050900;4258
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;3;7875696;22237800;39204;6335376;18050900;3689
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;10;7875696;22237800;39594;6335376;18050900;4367
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;30;7875696;22237800;45652;6335376;18050900;4830
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;100;7875696;22237800;48877;6335376;18050900;5229
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;300;7875696;22237800;44353;6335376;18050900;5722
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;1000;7875696;22237800;51602;6335376;18050900;10084
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;3000;7875696;22237800;54603;6335376;18050900;34899
AAS2DModePerColorDS;osm/1.points;15000;11;0;0;24;10000;7875696;22237800;68193;6335376;18050900;4916
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;1;7875696;21079400;42532;9193772;342844400;13524
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;3;7875696;21079400;60736;9193772;342844400;14019
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;10;7875696;21079400;39823;9193772;342844400;11524
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;30;7875696;21079400;49557;9193772;342844400;13730
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;100;7875696;21079400;43514;9193772;342844400;19240
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;300;7875696;21079400;57379;9193772;342844400;26893
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;1000;7875696;21079400;47585;9193772;342844400;25277
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;3000;7875696;21079400;50804;9193772;342844400;24082
Amc::GridNoColor;osm/1.points;15000;11;0;0;24;10000;7875696;21079400;64135;9193772;342844400;22869
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;1;7875696;20100500;42963;9204020;339267900;2469
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;3;7875696;20100500;36949;9204020;339267900;3330
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;10;7875696;20100500;39854;9204020;339267900;5805
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;30;7875696;20100500;51060;9204020;339267900;7157
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;100;7875696;20100500;41684;9204020;339267900;12520
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;300;7875696;20100500;49082;9204020;339267900;17115
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;1000;7875696;20100500;63670;9204020;339267900;19720
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;3000;7875696;20100500;46917;9204020;339267900;24452
Amc::GridSelectColor;osm/1.points;15000;11;0;0;24;10000;7875696;20100500;46247;9204020;339267900;20606
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;1;7875696;20082300;50210;9193676;338011700;4802
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;3;7875696;20082300;39089;9193676;338011700;5130
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;10;7875696;20082300;42457;9193676;338011700;5440
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;30;7875696;20082300;44704;9193676;338011700;7944
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;100;7875696;20082300;44576;9193676;338011700;7093
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;300;7875696;20082300;45463;9193676;338011700;7926
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;1000;7875696;20082300;49601;9193676;338011700;7810
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;3000;7875696;20082300;54940;9193676;338011700;15021
Amc::GridColumnColor;osm/1.points;15000;11;0;0;24;10000;7875696;20082300;51987;9193676;338011700;5556
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;1;7875696;20295900;39438;9205332;329520600;4545
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;3;7875696;20295900;38454;9205332;329520600;5554
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;10;7875696;20295900;51736;9205332;329520600;5646
Amc::GridSortedColor;osm/1.points;15000;11;0;0;24;30;7875696;20295900;41318;9205332;329520600;6097
