DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;10;8400000;258783653100;1042621;3600816;500710400;2023
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;50;8400000;258783653100;1005875;3600816;500710400;12230
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;100;8400000;258783653100;1048472;3600816;500710400;23576
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;500;8400000;258783653100;1095099;3600816;500710400;141879
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;1000;8400000;258783653100;1006467;3600816;500710400;293392
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;5000;8400000;258783653100;1006722;3600816;500710400;1720322
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;10000;8400000;258783653100;1018389;3600816;500710400;3547859
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;30000;8400000;258783653100;1006793;3600816;500710400;10853667
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;60000;8400000;258783653100;1039038;3600816;500710400;7540880
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;100000;8400000;258783653100;1092301;3600816;500710400;624286
AAS1DModeChanDS;synthetic;300000;25000;0;0;10;250000;8400000;258783653100;1060278;3600816;500710400;494048
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;5;8400000;373191125300;996894;2400816;487598700;750
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;10;8400000;373191125300;1026146;2400816;487598700;1843
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;50;8400000;373191125300;987647;2400816;487598700;10336
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;100;8400000;373191125300;1000963;2400816;487598700;23583
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;500;8400000;373191125300;1016413;2400816;487598700;136617
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;1000;8400000;373191125300;1007189;2400816;487598700;283693
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;5000;8400000;373191125300;1008617;2400816;487598700;1750759
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;10000;8400000;373191125300;1046401;2400816;487598700;3660715
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;30000;8400000;373191125300;1024438;2400816;487598700;10868908
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;60000;8400000;373191125300;1003063;2400816;487598700;15644349
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;100000;8400000;373191125300;1047458;2400816;487598700;14132151
AAS1DModeGridDS;synthetic;300000;25000;0;0;10;250000;8400000;373191125300;978690;2400816;487598700;8641375
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;5;8400000;206187322700;519512;3603216;408596500;305
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;10;8400000;206187322700;513038;3603216;408596500;657
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;50;8400000;206187322700;507130;3603216;408596500;4089
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;100;8400000;206187322700;508106;3603216;408596500;10392
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;500;8400000;206187322700;510471;3603216;408596500;54392
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;1000;8400000;206187322700;505626;3603216;408596500;117051
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;5000;8400000;206187322700;516462;3603216;408596500;678080
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;10000;8400000;206187322700;517002;3603216;408596500;1395004
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;30000;8400000;206187322700;514645;3603216;408596500;1125669
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;60000;8400000;206187322700;509129;3603216;408596500;134148
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;100000;8400000;206187322700;512059;3603216;408596500;109792
AAS1DModeChanDS;synthetic;300000;25000;0;0;20;250000;8400000;206187322700;522513;3603216;408596500;106415
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;5;8400000;202757003700;517787;2403216;408854100;324
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;10;8400000;202757003700;510210;2403216;408854100;839
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;50;8400000;202757003700;513986;2403216;408854100;4175
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;100;8400000;202757003700;525672;2403216;408854100;9074
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;500;8400000;202757003700;518930;2403216;408854100;55640
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;1000;8400000;202757003700;514834;2403216;408854100;113884
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;5000;8400000;202757003700;665800;2403216;408854100;706880
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;10000;8400000;202757003700;603118;2403216;408854100;1371549
AAS1DModeGridDS;synthetic;300000;25000;0;0;20;30000;8400000;202757003700;587334;2403216;408854100;3020200
