DSType;dataType;numPoints;numColors;gamma;alpha;s;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;50;2100000;8576225300;15352;1196248;6276544900;3971
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;100;2100000;8576225300;17688;1196248;6276544900;8746
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;500;2100000;8576225300;15742;1196248;6276544900;32991
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;1000;2100000;8576225300;16105;1196248;6276544900;38154
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;5000;2100000;8576225300;16103;1196248;6276544900;37578
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;10000;2100000;8576225300;16085;1196248;6276544900;37985
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;30000;2100000;8576225300;17693;1196248;6276544900;34807
AAS1DModeGridDS;synthetic;75000;25000;0;0;273;60000;2100000;8576225300;15044;1196248;6276544900;27563
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;5;2800000;19873439500;34730;400008;7810900;351883
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;10;2800000;19873439500;29692;400008;7810900;334651
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;50;2800000;19873439500;31321;400008;7810900;344161
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;100;2800000;19873439500;30858;400008;7810900;343932
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;500;2800000;19873439500;33131;400008;7810900;348893
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;1000;2800000;19873439500;31078;400008;7810900;330199
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;5000;2800000;19873439500;36749;400008;7810900;364798
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;10000;2800000;19873439500;29389;400008;7810900;394967
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;30000;2800000;19873439500;30140;400008;7810900;438122
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;60000;2800000;19873439500;28875;400008;7810900;420085
AAS1DModeRangeTreesDS;synthetic;100000;25000;0;0;316;100000;2800000;19873439500;28869;400008;7810900;255453
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;5;2800000;16799112100;29607;1998864;9259701800;287
AAS1DModeChanDS;synthetic;100000;25000;0;0;316;10;2800000;16799112100;29746;1998864;9259701800;642
