DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;10000;100;-1;-1;100;5;280000;55431700;3997;200016;620385800;500
AAS1DModeChanDS;10000;100;-1;-1;100;10;280000;55431700;6511;200016;620385800;1380
AAS1DModeChanDS;10000;100;-1;-1;100;50;280000;55431700;3743;200016;620385800;2036
AAS1DModeChanDS;10000;100;-1;-1;100;100;280000;55431700;3451;200016;620385800;1141
AAS1DModeChanDS;10000;100;-1;-1;100;500;280000;55431700;3426;200016;620385800;401
AAS1DModeChanDS;10000;100;-1;-1;100;1000;280000;55431700;3336;200016;620385800;391
AAS1DModeChanDS;10000;100;-1;-1;100;5000;280000;55431700;3358;200016;620385800;364
AAS1DModeChanDS;10000;100;-1;-1;100;10000;280000;55431700;3168;200016;620385800;224
AAS1DModeChanDS;11000;110;-1;-1;104;5;308000;46270500;4824;218544;669927600;266
AAS1DModeChanDS;11000;110;-1;-1;104;10;308000;46270500;3583;218544;669927600;595
AAS1DModeChanDS;11000;110;-1;-1;104;50;308000;46270500;3749;218544;669927600;2340
AAS1DModeChanDS;11000;110;-1;-1;104;100;308000;46270500;3813;218544;669927600;1188
AAS1DModeChanDS;11000;110;-1;-1;104;500;308000;46270500;3727;218544;669927600;398
AAS1DModeChanDS;11000;110;-1;-1;104;1000;308000;46270500;4104;218544;669927600;379
AAS1DModeChanDS;11000;110;-1;-1;104;5000;308000;46270500;3347;218544;669927600;314
AAS1DModeChanDS;11000;110;-1;-1;104;10000;308000;46270500;3302;218544;669927600;177
AAS1DModeChanDS;12000;120;-1;-1;109;5;336000;46972800;6607;239064;852833400;282
AAS1DModeChanDS;12000;120;-1;-1;109;10;336000;46972800;3979;239064;852833400;630
AAS1DModeChanDS;12000;120;-1;-1;109;50;336000;46972800;3775;239064;852833400;2299
AAS1DModeChanDS;12000;120;-1;-1;109;100;336000;46972800;3757;239064;852833400;1408
AAS1DModeChanDS;12000;120;-1;-1;109;500;336000;46972800;4219;239064;852833400;570
AAS1DModeChanDS;12000;120;-1;-1;109;1000;336000;46972800;3748;239064;852833400;402
AAS1DModeChanDS;12000;120;-1;-1;109;5000;336000;46972800;3865;239064;852833400;346
AAS1DModeChanDS;12000;120;-1;-1;109;10000;336000;46972800;3698;239064;852833400;201
AAS1DModeChanDS;13000;130;-1;-1;114;5;364000;61924700;6393;259984;1115007200;324
AAS1DModeChanDS;13000;130;-1;-1;114;10;364000;61924700;3865;259984;1115007200;539
AAS1DModeChanDS;13000;130;-1;-1;114;50;364000;61924700;3932;259984;1115007200;2181
AAS1DModeChanDS;13000;130;-1;-1;114;100;364000;61924700;4597;259984;1115007200;1635
AAS1DModeChanDS;13000;130;-1;-1;114;500;364000;61924700;5775;259984;1115007200;527
AAS1DModeChanDS;13000;130;-1;-1;114;1000;364000;61924700;5290;259984;1115007200;667
AAS1DModeChanDS;13000;130;-1;-1;114;5000;364000;61924700;4308;259984;1115007200;438
AAS1DModeChanDS;13000;130;-1;-1;114;10000;364000;61924700;4307;259984;1115007200;309
AAS1DModeChanDS;14000;140;-1;-1;118;5;392000;51575800;5433;279408;1373437800;514
AAS1DModeChanDS;14000;140;-1;-1;118;10;392000;51575800;4983;279408;1373437800;597
AAS1DModeChanDS;14000;140;-1;-1;118;50;392000;51575800;4327;279408;1373437800;2984
AAS1DModeChanDS;14000;140;-1;-1;118;100;392000;51575800;4632;279408;1373437800;1910
