DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;50;2800000;4589589700;29099;800004;12020800;163139
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;100;2800000;4589589700;30056;800004;12020800;168598
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;500;2800000;4589589700;31981;800004;12020800;184112
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;1000;2800000;4589589700;32913;800004;12020800;173958
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;5000;2800000;4589589700;34395;800004;12020800;205756
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;10000;2800000;4589589700;29331;800004;12020800;215413
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;30000;2800000;4589589700;31879;800004;12020800;220251
AAS1DModeRangeTreeDS;100000;10000;-1;-1;316;60000;2800000;4589589700;31986;800004;12020800;205264
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;5;2800000;4220784100;31640;800004;6145300;580745
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;10;2800000;4220784100;31289;800004;6145300;571930
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;50;2800000;4220784100;30728;800004;6145300;573541
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;100;2800000;4220784100;31063;800004;6145300;573624
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;500;2800000;4220784100;31386;800004;6145300;577914
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;1000;2800000;4220784100;31499;800004;6145300;584239
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;5000;2800000;4220784100;32042;800004;6145300;631951
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;10000;2800000;4220784100;33230;800004;6145300;730475
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;30000;2800000;4220784100;34688;800004;6145300;857814
AAS1DModeRangeTreeDS;100000;100000;-1;-1;316;60000;2800000;4220784100;31891;800004;6145300;838619
AAS1DModeGridDS;100000;1;-1;-1;316;5;2800000;4905005300;32851;1199440;2997415500;103
AAS1DModeGridDS;100000;1;-1;-1;316;10;2800000;4905005300;33246;1199440;2997415500;112
AAS1DModeGridDS;100000;1;-1;-1;316;50;2800000;4905005300;32831;1199440;2997415500;208
AAS1DModeGridDS;100000;1;-1;-1;316;100;2800000;4905005300;35123;1199440;2997415500;324
AAS1DModeGridDS;100000;1;-1;-1;316;500;2800000;4905005300;36798;1199440;2997415500;858
AAS1DModeGridDS;100000;1;-1;-1;316;1000;2800000;4905005300;34525;1199440;2997415500;1036
AAS1DModeGridDS;100000;1;-1;-1;316;5000;2800000;4905005300;33326;1199440;2997415500;874
AAS1DModeGridDS;100000;1;-1;-1;316;10000;2800000;4905005300;35989;1199440;2997415500;1222
AAS1DModeGridDS;100000;1;-1;-1;316;30000;2800000;4905005300;33781;1199440;2997415500;1362
AAS1DModeGridDS;100000;1;-1;-1;316;60000;2800000;4905005300;32261;1199440;2997415500;870
AAS1DModeGridDS;100000;100;-1;-1;316;5;2800000;4644209900;30920;1199440;56489856500;294
AAS1DModeGridDS;100000;100;-1;-1;316;10;2800000;4644209900;29911;1199440;56489856500;656
AAS1DModeGridDS;100000;100;-1;-1;316;50;2800000;4644209900;30152;1199440;56489856500;4340
AAS1DModeGridDS;100000;100;-1;-1;316;100;2800000;4644209900;29622;1199440;56489856500;9377
AAS1DModeGridDS;100000;100;-1;-1;316;500;2800000;4644209900;30738;1199440;56489856500;30897
AAS1DModeGridDS;100000;100;-1;-1;316;1000;2800000;4644209900;30617;1199440;56489856500;30878
AAS1DModeGridDS;100000;100;-1;-1;316;5000;2800000;4644209900;30837;1199440;56489856500;33001
AAS1DModeGridDS;100000;100;-1;-1;316;10000;2800000;4644209900;30624;1199440;56489856500;31187
AAS1DModeGridDS;100000;100;-1;-1;316;30000;2800000;4644209900;30650;1199440;56489856500;28798
AAS1DModeGridDS;100000;100;-1;-1;316;60000;2800000;4644209900;30122;1199440;56489856500;25654
AAS1DModeGridDS;100000;1000;-1;-1;316;5;2800000;4059509200;31179;1199440;91936923300;302
AAS1DModeGridDS;100000;1000;-1;-1;316;10;2800000;4059509200;30244;1199440;91936923300;664
AAS1DModeGridDS;100000;1000;-1;-1;316;50;2800000;4059509200;32457;1199440;91936923300;4970
AAS1DModeGridDS;100000;1000;-1;-1;316;100;2800000;4059509200;31316;1199440;91936923300;11925
AAS1DModeGridDS;100000;1000;-1;-1;316;500;2800000;4059509200;30553;1199440;91936923300;63763
AAS1DModeGridDS;100000;1000;-1;-1;316;1000;2800000;4059509200;30990;1199440;91936923300;66699
AAS1DModeGridDS;100000;1000;-1;-1;316;5000;2800000;4059509200;31297;1199440;91936923300;70912
AAS1DModeGridDS;100000;1000;-1;-1;316;10000;2800000;4059509200;39549;1199440;91936923300;66331
AAS1DModeGridDS;100000;1000;-1;-1;316;30000;2800000;4059509200;31057;1199440;91936923300;70716
AAS1DModeGridDS;100000;1000;-1;-1;316;60000;2800000;4059509200;35555;1199440;91936923300;73234
AAS1DModeGridDS;100000;10000;-1;-1;316;5;2800000;4334959600;38613;1199440;176519219200;301
AAS1DModeGridDS;100000;10000;-1;-1;316;10;2800000;4334959600;39076;1199440;176519219200;721
AAS1DModeGridDS;100000;10000;-1;-1;316;50;2800000;4334959600;47011;1199440;176519219200;5304
AAS1DModeGridDS;100000;10000;-1;-1;316;100;2800000;4334959600;38363;1199440;176519219200;13720
