DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
RustDSType::GridNoColor;40000;10000;0;0;34;35000;22862832;138341800;99847;8153504;4892024600;15380659
RustDSType::GridNoColor;40000;10000;0;0;34;37500;22862832;138341800;89241;8153504;4892024600;11854741
RustDSType::GridNoColor;40000;10000;0;0;34;40000;22862832;138341800;65428;8153504;4892024600;9275012
RustDSType::GridNoColor;50000;10000;0;0;36;5;29102832;113026700;72997;10316816;7598705100;176616
RustDSType::GridNoColor;50000;10000;0;0;36;10;29102832;113026700;72966;10316816;7598705100;366266
RustDSType::GridNoColor;50000;10000;0;0;36;50;29102832;113026700;73136;10316816;7598705100;621914
RustDSType::GridNoColor;50000;10000;0;0;36;100;29102832;113026700;83089;10316816;7598705100;921595
RustDSType::GridNoColor;50000;10000;0;0;36;500;29102832;113026700;83717;10316816;7598705100;1962435
RustDSType::GridNoColor;50000;10000;0;0;36;1000;29102832;113026700;94350;10316816;7598705100;2409156
RustDSType::GridNoColor;50000;10000;0;0;36;5000;29102832;113026700;83503;10316816;7598705100;3359910
RustDSType::GridNoColor;50000;10000;0;0;36;10000;29102832;113026700;81561;10316816;7598705100;5385804
RustDSType::GridNoColor;50000;10000;0;0;36;12500;29102832;113026700;160825;10316816;7598705100;7651913
RustDSType::GridNoColor;50000;10000;0;0;36;15000;29102832;113026700;128596;10316816;7598705100;4703636
RustDSType::GridNoColor;50000;10000;0;0;36;17500;29102832;113026700;74748;10316816;7598705100;4728730
RustDSType::GridNoColor;50000;10000;0;0;36;20000;29102832;113026700;74319;10316816;7598705100;5366006
RustDSType::GridNoColor;50000;10000;0;0;36;22500;29102832;113026700;76860;10316816;7598705100;6155266
RustDSType::GridNoColor;50000;10000;0;0;36;25000;29102832;113026700;125055;10316816;7598705100;7251400
RustDSType::GridNoColor;50000;10000;0;0;36;27500;29102832;113026700;75700;10316816;7598705100;7344260
RustDSType::GridNoColor;50000;10000;0;0;36;30000;29102832;113026700;74295;10316816;7598705100;7949846
RustDSType::GridNoColor;50000;10000;0;0;36;32500;29102832;113026700;72727;10316816;7598705100;8563361
RustDSType::GridNoColor;50000;10000;0;0;36;35000;29102832;113026700;71432;10316816;7598705100;8971869
RustDSType::GridNoColor;50000;10000;0;0;36;37500;29102832;113026700;73911;10316816;7598705100;11312651
RustDSType::GridNoColor;50000;10000;0;0;36;40000;29102832;113026700;74505;10316816;7598705100;11639058
RustDSType::GridNoColor;60000;10000;0;0;39;5;35342832;145288600;79249;12674784;10781252900;220443
RustDSType::GridNoColor;60000;10000;0;0;39;10;35342832;145288600;79013;12674784;10781252900;397661
RustDSType::GridNoColor;60000;10000;0;0;39;50;35342832;145288600;81189;12674784;10781252900;657979
RustDSType::GridNoColor;60000;10000;0;0;39;100;35342832;145288600;82113;12674784;10781252900;960763
RustDSType::GridNoColor;60000;10000;0;0;39;500;35342832;145288600;84846;12674784;10781252900;1565580
RustDSType::GridNoColor;60000;10000;0;0;39;1000;35342832;145288600;91729;12674784;10781252900;2145769
RustDSType::GridNoColor;60000;10000;0;0;39;5000;35342832;145288600;89188;12674784;10781252900;3012803
RustDSType::GridNoColor;60000;10000;0;0;39;10000;35342832;145288600;92548;12674784;10781252900;4035156
RustDSType::GridNoColor;60000;10000;0;0;39;12500;35342832;145288600;98299;12674784;10781252900;4944580
RustDSType::GridNoColor;60000;10000;0;0;39;15000;35342832;145288600;93542;12674784;10781252900;5269565
RustDSType::GridNoColor;60000;10000;0;0;39;17500;35342832;145288600;85039;12674784;10781252900;5859163
RustDSType::GridNoColor;60000;10000;0;0;39;20000;35342832;145288600;86731;12674784;10781252900;7437386
RustDSType::GridNoColor;60000;10000;0;0;39;22500;35342832;145288600;88888;12674784;10781252900;8490340
RustDSType::GridNoColor;60000;10000;0;0;39;25000;35342832;145288600;85579;12674784;10781252900;7868877
RustDSType::GridNoColor;60000;10000;0;0;39;27500;35342832;145288600;83465;12674784;10781252900;9079025
RustDSType::GridNoColor;60000;10000;0;0;39;30000;35342832;145288600;83643;12674784;10781252900;9810027
RustDSType::GridNoColor;60000;10000;0;0;39;32500;35342832;145288600;89429;12674784;10781252900;12046499
RustDSType::GridNoColor;60000;10000;0;0;39;35000;35342832;145288600;129444;12674784;10781252900;13454672
RustDSType::GridNoColor;60000;10000;0;0;39;37500;35342832;145288600;106552;12674784;10781252900;12419051
RustDSType::GridNoColor;60000;10000;0;0;39;40000;35342832;145288600;85034;12674784;10781252900;13621813
RustDSType::GridNoColor;70000;10000;0;0;41;5;41725680;145960400;82018;14986512;14796946100;196785
RustDSType::GridNoColor;70000;10000;0;0;41;10;41725680;145960400;79824;14986512;14796946100;577126
RustDSType::GridNoColor;70000;10000;0;0;41;50;41725680;145960400;92588;14986512;14796946100;756926
RustDSType::GridNoColor;70000;10000;0;0;41;100;41725680;145960400;90839;14986512;14796946100;1269951
RustDSType::GridNoColor;70000;10000;0;0;41;500;41725680;145960400;94697;14986512;14796946100;1684483
RustDSType::GridNoColor;70000;10000;0;0;41;1000;41725680;145960400;90995;14986512;14796946100;2452015
RustDSType::GridNoColor;70000;10000;0;0;41;5000;41725680;145960400;91773;14986512;14796946100;3532943
RustDSType::GridNoColor;70000;10000;0;0;41;10000;41725680;145960400;106701;14986512;14796946100;4583638
RustDSType::GridNoColor;70000;10000;0;0;41;12500;41725680;145960400;103897;14986512;14796946100;5689245
RustDSType::GridNoColor;70000;10000;0;0;41;15000;41725680;145960400;97183;14986512;14796946100;6025896
RustDSType::GridNoColor;70000;10000;0;0;41;17500;41725680;145960400;96179;14986512;14796946100;7094356
RustDSType::GridNoColor;70000;10000;0;0;41;20000;41725680;145960400;99896;14986512;14796946100;8169443
RustDSType::GridNoColor;70000;10000;0;0;41;22500;41725680;145960400;89838;14986512;14796946100;8425796
RustDSType::GridNoColor;70000;10000;0;0;41;25000;41725680;145960400;128309;14986512;14796946100;10543927
RustDSType::GridNoColor;70000;10000;0;0;41;27500;41725680;145960400;103499;14986512;14796946100;12733416
RustDSType::GridNoColor;70000;10000;0;0;41;30000;41725680;145960400;107906;14986512;14796946100;15980476
RustDSType::GridNoColor;70000;10000;0;0;41;35000;41725680;145960400;109997;14986512;14796946100;15877792
RustDSType::GridNoColor;70000;10000;0;0;41;37500;41725680;145960400;89983;14986512;14796946100;16468115
RustDSType::GridNoColor;70000;10000;0;0;41;40000;41725680;145960400;95206;14986512;14796946100;24943811
RustDSType::GridNoColor;80000;10000;0;0;43;5;48285680;220137700;90454;17368912;20096048200;293992
RustDSType::GridNoColor;80000;10000;0;0;43;10;48285680;220137700;84700;17368912;20096048200;490126
RustDSType::GridNoColor;80000;10000;0;0;43;50;48285680;220137700;90119;17368912;20096048200;829151
RustDSType::GridNoColor;80000;10000;0;0;43;100;48285680;220137700;89856;17368912;20096048200;1284193
RustDSType::GridNoColor;80000;10000;0;0;43;500;48285680;220137700;97432;17368912;20096048200;2010673
RustDSType::GridNoColor;80000;10000;0;0;43;1000;48285680;220137700;94108;17368912;20096048200;2774982
RustDSType::GridNoColor;80000;10000;0;0;43;5000;48285680;220137700;100319;17368912;20096048200;3761696
RustDSType::GridNoColor;80000;10000;0;0;43;10000;48285680;220137700;103474;17368912;20096048200;4798141
RustDSType::GridNoColor;80000;10000;0;0;43;12500;48285680;220137700;99414;17368912;20096048200;10552291
RustDSType::GridNoColor;80000;10000;0;0;43;15000;48285680;220137700;131054;17368912;20096048200;8488469
RustDSType::GridNoColor;80000;10000;0;0;43;17500;48285680;220137700;101263;17368912;20096048200;8369391
RustDSType::GridNoColor;80000;10000;0;0;43;20000;48285680;220137700;99096;17368912;20096048200;9708720
RustDSType::GridNoColor;80000;10000;0;0;43;22500;48285680;220137700;98966;17368912;20096048200;14839764
RustDSType::GridNoColor;80000;10000;0;0;43;25000;48285680;220137700;114331;17368912;20096048200;14426557
RustDSType::GridNoColor;80000;10000;0;0;43;27500;48285680;220137700;103054;17368912;20096048200;17103146
RustDSType::GridNoColor;80000;10000;0;0;43;30000;48285680;220137700;103386;17368912;20096048200;17878906
RustDSType::GridNoColor;80000;10000;0;0;43;32500;48285680;220137700;136641;17368912;20096048200;22456802
RustDSType::GridNoColor;80000;10000;0;0;43;35000;48285680;220137700;98413;17368912;20096048200;16492150
RustDSType::GridNoColor;80000;10000;0;0;43;37500;48285680;220137700;98304;17368912;20096048200;24702995
RustDSType::GridNoColor;80000;10000;0;0;43;40000;48285680;220137700;95611;17368912;20096048200;34092329
RustDSType::GridNoColor;90000;10000;0;0;44;5;54845680;598644500;350406;19627024;96182340000;1270495
RustDSType::GridNoColor;90000;10000;0;0;44;10;54845680;598644500;302723;19627024;96182340000;2764602
RustDSType::GridNoColor;90000;10000;0;0;44;50;54845680;598644500;134521;19627024;96182340000;1675859
