DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeArrangementDS;1000;1000;0;0;31;10;28000;325400;2220;154508;1095672800;12411
AAS1DModeArrangementDS;1000;1000;0;0;31;50;28000;325400;2150;154508;1095672800;15062
AAS1DModeArrangementDS;1000;1000;0;0;31;100;28000;325400;2033;154508;1095672800;16168
AAS1DModeArrangementDS;1000;1000;0;0;31;500;28000;325400;1903;154508;1095672800;11319
AAS1DModeArrangementDS;1000;1000;0;0;31;1000;28000;325400;2081;154508;1095672800;2832
AAS1DModeRangeTreesDS;26000;1000;0;0;161;5;728000;431029900;7278;104008;748300;26360
AAS1DModeRangeTreesDS;26000;1000;0;0;161;10;728000;431029900;7975;104008;748300;25288
AAS1DModeRangeTreesDS;26000;1000;0;0;161;50;728000;431029900;8245;104008;748300;26769
AAS1DModeRangeTreesDS;26000;1000;0;0;161;100;728000;431029900;8406;104008;748300;28189
AAS1DModeRangeTreesDS;26000;1000;0;0;161;500;728000;431029900;9036;104008;748300;33563
AAS1DModeRangeTreesDS;26000;1000;0;0;161;1000;728000;431029900;7610;104008;748300;33902
AAS1DModeRangeTreesDS;26000;1000;0;0;161;5000;728000;431029900;7709;104008;748300;35722
AAS1DModeRangeTreesDS;26000;1000;0;0;161;10000;728000;431029900;8204;104008;748300;33508
AAS1DModeChanDS;26000;1000;0;0;161;5;728000;283229600;7739;519384;223831300;320
AAS1DModeChanDS;26000;1000;0;0;161;10;728000;283229600;7680;519384;223831300;992
AAS1DModeChanDS;26000;1000;0;0;161;50;728000;283229600;8150;519384;223831300;4852
AAS1DModeChanDS;26000;1000;0;0;161;100;728000;283229600;7219;519384;223831300;11338
AAS1DModeChanDS;26000;1000;0;0;161;500;728000;283229600;7414;519384;223831300;605
AAS1DModeChanDS;26000;1000;0;0;161;1000;728000;283229600;7047;519384;223831300;639
AAS1DModeChanDS;26000;1000;0;0;161;5000;728000;283229600;7948;519384;223831300;970
AAS1DModeChanDS;26000;1000;0;0;161;10000;728000;283229600;8169;519384;223831300;720
AAS1DModeGridDS;26000;1000;0;0;161;5;728000;300339200;7183;415384;232491300;476
AAS1DModeGridDS;26000;1000;0;0;161;10;728000;300339200;7175;415384;232491300;608
AAS1DModeGridDS;26000;1000;0;0;161;50;728000;300339200;7077;415384;232491300;4673
AAS1DModeGridDS;26000;1000;0;0;161;100;728000;300339200;8479;415384;232491300;11030
AAS1DModeGridDS;26000;1000;0;0;161;500;728000;300339200;7511;415384;232491300;24696
AAS1DModeGridDS;26000;1000;0;0;161;1000;728000;300339200;7652;415384;232491300;24860
AAS1DModeGridDS;26000;1000;0;0;161;5000;728000;300339200;8022;415384;232491300;27412
AAS1DModeGridDS;26000;1000;0;0;161;10000;728000;300339200;8018;415384;232491300;24580
