DSType;numPoints;numColors;gamma;alpha;r;k;rangeSpace;rangeBuildTime;rangeQueryTime;modeSpace;modeBuildTime;modeQueryTime
AAS1DModeChanDS;100000;1000;100;0.8;316;60000;2800000;9188963100;66548;1998864;89883324900;1906
AAS1DModeChanDS;100000;1000;100;0.9;316;5;2800000;9262148800;81157;1998864;71837434100;529
AAS1DModeChanDS;100000;1000;100;0.9;316;10;2800000;9262148800;76676;1998864;71837434100;952
AAS1DModeChanDS;100000;1000;100;0.9;316;50;2800000;9262148800;68903;1998864;71837434100;1612
AAS1DModeChanDS;100000;1000;100;0.9;316;100;2800000;9262148800;68711;1998864;71837434100;3935
AAS1DModeChanDS;100000;1000;100;0.9;316;500;2800000;9262148800;76501;1998864;71837434100;2528
AAS1DModeChanDS;100000;1000;100;0.9;316;1000;2800000;9262148800;69930;1998864;71837434100;2388
AAS1DModeChanDS;100000;1000;100;0.9;316;5000;2800000;9262148800;74617;1998864;71837434100;2101
AAS1DModeChanDS;100000;1000;100;0.9;316;10000;2800000;9262148800;72971;1998864;71837434100;1305
AAS1DModeChanDS;100000;1000;100;0.9;316;30000;2800000;9262148800;76125;1998864;71837434100;1157
AAS1DModeChanDS;100000;1000;100;0.9;316;60000;2800000;9262148800;66854;1998864;71837434100;1059
AAS1DModeChanDS;100000;1000;100;1;316;5;2800000;9144587000;62948;1998864;39244714700;379
AAS1DModeChanDS;100000;1000;100;1;316;10;2800000;9144587000;63303;1998864;39244714700;567
AAS1DModeChanDS;100000;1000;100;1;316;50;2800000;9144587000;67241;1998864;39244714700;1083
AAS1DModeChanDS;100000;1000;100;1;316;100;2800000;9144587000;64800;1998864;39244714700;1201
AAS1DModeChanDS;100000;1000;100;1;316;500;2800000;9144587000;64816;1998864;39244714700;1717
AAS1DModeChanDS;100000;1000;100;1;316;1000;2800000;9144587000;70698;1998864;39244714700;1607
AAS1DModeChanDS;100000;1000;100;1;316;5000;2800000;9144587000;68792;1998864;39244714700;1193
AAS1DModeChanDS;100000;1000;100;1;316;10000;2800000;9144587000;69334;1998864;39244714700;1240
AAS1DModeChanDS;100000;1000;100;1;316;30000;2800000;9144587000;62752;1998864;39244714700;1241
AAS1DModeChanDS;100000;1000;100;1;316;60000;2800000;9144587000;72756;1998864;39244714700;1858
AAS1DModeRangeTreeDS;100000;1000;100;0;316;5;2800000;9158489200;72762;800004;3990700;84980
AAS1DModeRangeTreeDS;100000;1000;100;0;316;10;2800000;9158489200;71235;800004;3990700;86003
